year,end,id,role,district,school,etlp_learningtargets,etlp_studentsassess,etlp_studentsidentify,etlp_feedbacktotargets,etlp_studenttostudentfeedback,etlp_studentsstatecriteria,etlp_instructionstatestandards,cfa_usecfa,cfa_allincfa,etlp_cfa_studentreviewscfa,cfa_cfausedtoplan,memberofteam,dbdm_teamreviewsdata,dbdm_teampositive,dbdm_effectiveteamingpractices,dbdm_datadeterminepractices,dbdm_visualrepresetations,lead_leadersmanage,lead_teachertoteacherfeedback,lead_leadercommitted,lead_leaderactive,pd_pdinstruuction,pd_coachinginstruction,pd_pdmonitor,pd_teacherfeedbackinstruction
2017-18 SY,2018-03-16 11:09,R_1IgUSSuaWtD3HPm,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,4,2,1,3,4,2,5,5,5,3,5,,3,5,4,2,5,5,5,5,5,5,5,5,3
2017-18 SY,2018-03-16 11:19,R_2zJbYC0KluuO4qn,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Upper,2,4,2,5,3,4,5,5,5,3,5,,4,4,5,4,4,5,4,5,4,4,4,4,3
2017-18 SY,2018-03-16 11:27,R_2zkbrphMKOrtPXc,Classroom Teacher,BELTON 124,Hillcrest Steam Academy,2,2,3,4,4,2,4,4,4,2,3,,4,4,2,4,2,4,4,4,4,4,3,4,2
2017-18 SY,2018-03-16 11:38,R_30uXkCyxSZlS7LV,Classroom Teacher,FARMINGTON R-VII,Jefferson Elementary,3,4,3,5,4,3,5,5,5,4,5,,4,4,5,4,3,3,4,4,3,5,4,4,2
2017-18 SY,2018-03-16 11:39,R_1pmJQaAWDQHrT9h,Other,FARMINGTON R-VII,Farmington Middle School,4,5,5,5,5,4,5,5,5,5,5,,,,,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-16 11:40,R_2bK01IFhgVNLBKM,Classroom Teacher,MOUND CITY R-II,Mound City Middle School,2,4,2,2,2,1,2,5,5,5,5,,5,5,5,5,5,4,5,4,4,4,4,5,5
2017-18 SY,2018-03-16 11:46,R_1M3umqena6Eri82,Classroom Teacher,FARMINGTON R-VII,Jefferson Elementary,4,4,4,4,4,4,5,5,5,5,5,,3,4,4,4,3,4,4,4,4,4,4,4,4
2017-18 SY,2018-03-16 11:48,R_128V0rIfAIEqvwS,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Lower,5,4,3,4,4,4,5,5,5,4,5,,5,5,5,5,5,4,5,4,5,4,2,4,3
2017-18 SY,2018-03-16 11:58,R_1E6yePHluMlohZ4,Special Educator,FARMINGTON R-VII,Farmington Middle School,3,4,3,5,3,4,5,5,4,4,5,,,,,5,5,5,3,5,5,5,4,5,4
2017-18 SY,2018-03-16 12:01,R_2wKrSiYkYR4kWRq,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Middle,3,4,4,5,4,3,4,5,5,5,5,,5,5,5,4,4,4,4,4,2,2,3,3,5
2017-18 SY,2018-03-16 12:07,R_2B5UJsfHMqbaKm2,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,2,2,4,4,2,2,4,5,4,2,4,,,,,3,3,5,5,5,5,4,4,4,4
2017-18 SY,2018-03-16 12:14,R_2vcTfOaJ4Yuz1Zs,Building Administrator,UNIVERSITY ACADEMY,University Academy Upper,,,,,,,,,,,,,,,,5,4,,,,,,,,
2017-18 SY,2018-03-16 12:17,R_2uWGNGbeG0ZOsB4,Classroom Teacher,MCDONALD CO. R-I,Mcdonald County High,2,1,1,5,2,1,4,4,5,2,4,,3,4,5,4,2,4,5,4,3,5,2,4,4
2017-18 SY,2018-03-16 12:17,R_2B9ukas91G01ubB,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,4,5,4,5,4,4,5,5,5,3,5,,4,5,4,2,2,5,2,4,4,2,3,3,1
2017-18 SY,2018-03-16 12:19,R_1fdfZlhDBqZjyDC,District Administrator,UNIVERSITY ACADEMY,District Office,,,,,,,,,,,,,,,,,,4,5,5,4,4,4,5,4
2017-18 SY,2018-03-16 12:39,R_SPgJu4Vc4WKj2OR,Special Educator,FARMINGTON R-VII,Farmington Middle School,4,4,4,4,4,4,5,5,4,4,5,,5,5,5,5,5,4,4,4,4,4,4,5,5
2017-18 SY,2018-03-16 12:40,R_3n9lIlxAUFWYpEs,Other,BELTON 124,Belton Middle School/Freshman Center,3,1,2,4,3,2,2,1,3,2,1,,,,,2,3,,3,3,3,3,3,3,3
2017-18 SY,2018-03-16 12:45,R_RFgAW8Pecn2CEzT,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Upper,2,4,3,3,2,4,4,4,4,4,5,,4,5,4,4,4,4,4,4,5,4,4,4,4
2017-18 SY,2018-03-16 12:55,R_p4yy0T9oz06aNQR,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Lower,3,3,3,4,3,3,5,5,5,5,5,,4,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-16 12:59,R_2rC0fyNHbd1IWQN,School Counselor,CAMERON R-I,Cameron Intermediate School,,,,,,,,,,,,,2,5,4,5,5,5,5,5,5,5,5,5,3
2017-18 SY,2018-03-16 13:00,R_25Sz5vnvgvdu5PQ,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Middle,4,4,4,4,2,3,4,4,4,2,2,,,4,3,,4,4,4,4,,4,3,4,
2017-18 SY,2018-03-16 13:10,R_AGNMLEFN4hoD5aV,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Lower,1,5,4,5,5,5,5,4,4,5,4,,,,,4,4,5,5,4,4,4,3,4,4
2017-18 SY,2018-03-16 13:13,R_2qE3QqMzoQjtgxg,Classroom Teacher,MALDEN R-I,Malden High,2,4,4,4,4,3,5,4,5,4,5,,,,,2,4,2,2,2,4,4,1,3,1
2017-18 SY,2018-03-16 13:13,R_2B35c3BLIQMXvIg,Other,UNIVERSITY ACADEMY,University Academy Lower,1,5,4,5,1,1,4,5,4,5,5,,,,,5,5,5,5,5,5,1,3,3,3
2017-18 SY,2018-03-16 13:14,R_12rMwx9AVekWxbS,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Lower,2,3,3,2,2,2,2,5,5,2,4,,4,4,4,4,4,4,2,4,3,3,3,2,3
2017-18 SY,2018-03-16 14:02,R_2SlgZ12YeACDVZ6,Other,FARMINGTON R-VII,Farmington High School,3,2,3,4,4,3,4,4,3,3,4,,,,,3,3,3,2,4,4,5,4,4,4
2017-18 SY,2018-03-16 14:05,R_3Msbwwrs5TY0Kpz,Classroom Teacher,FARMINGTON R-VII,Farmington High School,4,4,4,5,4,4,4,4,4,4,5,,4,4,4,4,4,3,4,3,3,4,4,4,3
2017-18 SY,2018-03-16 14:09,R_eUSf1CofwcmEBvH,Classroom Teacher,FARMINGTON R-VII,Farmington High School,5,5,3,4,4,2,5,5,5,5,5,,5,4,5,4,5,4,4,4,2,4,2,4,1
2017-18 SY,2018-03-16 14:10,R_3G3cZCyj2KEwzAu,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,2,2,3,5,2,2,4,4,4,2,4,,,,,5,5,5,5,5,5,4,3,4,3
2017-18 SY,2018-03-16 14:17,R_2S1y23seVAkSiWr,Classroom Teacher,FARMINGTON R-VII,Farmington High School,2,4,2,4,2,2,4,2,2,4,4,,3,5,5,4,4,4,5,2,3,2,3,2,1
2017-18 SY,2018-03-16 14:18,R_2VQIM5hx6UyGQBx,Classroom Teacher,CAMERON R-I,Cameron Intermediate School,5,5,4,5,5,4,4,5,5,5,5,,5,4,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-16 14:20,R_29sIIu8JlpCsaqz,Classroom Teacher,FARMINGTON R-VII,Farmington High School,4,4,2,4,1,2,5,5,5,4,5,,2,2,5,2,2,4,3,2,3,1,1,1,1
2017-18 SY,2018-03-16 14:22,R_tQH7YllEbxP7HJT,Classroom Teacher,FARMINGTON R-VII,Farmington High School,2,2,1,2,2,2,4,4,5,4,4,,3,4,5,4,3,4,4,4,4,4,2,4,2
2017-18 SY,2018-03-16 14:23,R_12x79wz8Rv2ELys,Classroom Teacher,FARMINGTON R-VII,Farmington High School,3,2,3,4,2,1,5,4,5,3,5,,,,,4,4,4,3,3,4,1,1,4,2
2017-18 SY,2018-03-16 14:24,R_3HpjWMSd0EGvrD3,Classroom Teacher,FARMINGTON R-VII,Farmington High School,3,5,3,3,3,4,4,5,4,3,4,,,,,4,4,4,2,3,4,4,2,4,3
2017-18 SY,2018-03-16 14:25,R_2zjQ6cYvFgmaOdX,Classroom Teacher,FARMINGTON R-VII,Farmington High School,4,2,2,5,2,2,3,1,1,1,1,,2,4,4,4,2,4,4,4,3,3,3,3,3
2017-18 SY,2018-03-16 14:25,R_1f47Pb12rKtXlc7,Classroom Teacher,FARMINGTON R-VII,Farmington High School,2,4,2,5,4,4,5,2,2,1,2,,4,5,5,5,4,5,5,5,5,5,4,5,4
2017-18 SY,2018-03-16 14:26,R_3hsE9Gc0nr9KaHo,Classroom Teacher,FARMINGTON R-VII,Farmington High School,3,4,4,4,4,4,4,2,2,2,2,,4,4,4,4,4,3,3,4,2,2,1,2,2
2017-18 SY,2018-03-16 14:27,R_CkNaSPjkkyVxdVn,Classroom Teacher,STRAIN-JAPAN R-XVI,Strain-Japan Elementary,2,4,4,4,4,4,5,4,5,5,5,,4,5,5,5,5,5,5,5,4,5,4,4,5
2017-18 SY,2018-03-16 14:29,R_25KkFmYqAECAxsP,Special Educator,FARMINGTON R-VII,Farmington High School,3,1,1,2,4,2,5,5,5,2,5,,3,4,5,4,5,4,5,4,4,5,4,5,3
2017-18 SY,2018-03-16 14:35,R_28NFoRruSdAj50H,Special Educator,FARMINGTON R-VII,Farmington High School,4,5,4,5,4,4,5,5,5,4,5,,5,5,5,5,4,4,4,4,2,5,3,3,4
2017-18 SY,2018-03-16 14:50,R_RsNLDPYs1jIYUYV,Special Educator,FARMINGTON R-VII,Farmington High School,3,4,5,5,5,5,5,5,5,4,5,,5,5,5,3,5,5,4,5,4,4,4,4,2
2017-18 SY,2018-03-16 14:56,R_2QrAXpgrVjQrnB0,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,3,2,3,3,3,4,5,4,5,2,2,,2,5,4,3,3,4,5,5,5,4,2,2,2
2017-18 SY,2018-03-16 14:57,R_1OwXPL0MMYlWY6p,Classroom Teacher,BELTON 124,Hillcrest Steam Academy,3,3,3,4,2,2,5,4,5,4,5,,5,5,5,5,5,4,4,4,4,4,4,4,2
2017-18 SY,2018-03-16 14:58,R_3ERu8j16QBMG8vS,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,2,5,2,4,2,1,5,5,5,3,4,,3,4,2,5,2,4,4,3,3,5,3,4,2
2017-18 SY,2018-03-16 15:03,R_2xFdhrktyF9473K,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Lower,5,4,2,4,2,4,2,4,,5,4,,2,2,4,2,2,1,1,3,2,,2,1,2
2017-18 SY,2018-03-16 15:08,R_1257rngwPZW8PUt,Building Administrator,UNIVERSITY ACADEMY,University Academy Lower,,,,,,,,,,,,,4,4,4,4,4,,,,,,,,
2017-18 SY,2018-03-16 15:14,R_3J15Zzl54Qpx7Il,Building Administrator,UNIVERSITY ACADEMY,University Academy Lower,,,,,,,,,,,,,4,5,5,4,5,,,,,,,,
2017-18 SY,2018-03-16 15:38,R_25EM9X4jPsDSBEk,Classroom Teacher,CAMERON R-I,Cameron Intermediate School,4,3,2,5,4,4,5,5,5,2,4,,4,4,5,4,4,4,4,4,4,4,4,4,4
2017-18 SY,2018-03-16 16:00,R_3ecBcAUNaPHzq7f,Classroom Teacher,BELTON 124,Hillcrest Steam Academy,2,2,4,5,2,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,4
2017-18 SY,2018-03-16 16:10,R_pKsMmtkfYZ2fouR,Classroom Teacher,BELTON 124,Hillcrest Steam Academy,2,2,2,4,2,2,5,5,5,4,5,,5,5,5,5,4,3,4,4,3,5,4,4,2
2017-18 SY,2018-03-16 16:22,R_3ltSwbXOOVV0OJ0,Classroom Teacher,FARMINGTON R-VII,Roosevelt Elementary,5,5,4,5,5,4,5,4,5,4,5,,3,4,5,4,4,4,5,5,4,5,5,5,4
2017-18 SY,2018-03-16 17:23,R_3j3axSi7TREneaD,Classroom Teacher,CAMERON R-I,Cameron High School,4,2,2,4,2,2,4,4,4,3,5,,3,4,4,4,2,4,4,4,4,5,4,4,2
2017-18 SY,2018-03-16 18:21,R_veKTgaudlW5FHBT,Classroom Teacher,UNIVERSITY ACADEMY,University Academy Middle,5,4,4,5,5,4,5,5,5,4,5,,3,5,4,4,4,5,4,5,4,4,4,4,4
2017-18 SY,2018-03-16 19:35,R_DSJztQZMGIlkAcV,Special Educator,CAMERON R-I,Cameron Intermediate School,5,5,4,5,4,3,4,5,5,4,4,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-17 7:20,R_6nRRVNsxslkGjCh,Classroom Teacher,FT. ZUMWALT R-II,J.L. Mudd Elementary School,2,2,2,4,4,2,5,4,5,4,3,,5,4,4,3,4,4,5,4,5,4,4,2,3
2017-18 SY,2018-03-17 9:56,R_24ve35gIlOzXw9Z,Classroom Teacher,FARMINGTON R-VII,Roosevelt Elementary,4,4,3,4,3,2,5,2,2,2,2,,4,4,4,4,4,4,4,4,4,4,4,4,4
2017-18 SY,2018-03-17 10:24,R_1lahzw69KB35O3n,Classroom Teacher,FARMINGTON R-VII,Farmington High School,4,3,1,4,4,1,5,5,5,4,4,,1,1,1,4,4,1,1,1,1,4,3,4,1
2017-18 SY,2018-03-17 11:33,R_3CPXrRW102dsA2M,Classroom Teacher,FARMINGTON R-VII,Farmington High School,2,4,4,5,3,4,5,5,5,4,5,,4,5,5,5,4,4,3,4,3,3,3,3,2
2017-18 SY,2018-03-17 11:58,R_1hyGDMFgFtgBj6Z,Classroom Teacher,FARMINGTON R-VII,Jefferson Elementary,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-17 12:33,R_3Pmzyk42Uy2q1Ck,Other,FT. ZUMWALT R-II,West High School,4,4,2,5,3,2,5,5,5,5,5,,5,5,5,5,4,5,5,5,5,5,4,5,4
2017-18 SY,2018-03-17 14:28,R_ZKWWkFZekXJnKc9,Classroom Teacher,FT. ZUMWALT R-II,Mid Rivers Elementary School,2,3,3,4,3,3,5,5,5,4,5,,5,4,5,4,4,5,5,5,5,5,4,4,4
2017-18 SY,2018-03-17 14:36,R_39IjnbD3LIzOPOp,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,4,4,4,5,2,2,5,5,5,2,5,,2,5,2,2,2,4,5,4,5,3,2,3,5
2017-18 SY,2018-03-17 16:33,R_3OoAXkUWK6e4VY5,Classroom Teacher,BELTON 124,Hillcrest Steam Academy,2,4,4,5,4,2,5,4,5,4,4,,5,5,5,5,5,4,5,4,4,3,3,2,2
2017-18 SY,2018-03-17 19:04,R_2OSFfcM6irGBeBi,Building Administrator,BELTON 124,Belton Middle School/Freshman Center,,,,,,,,,,,,,,,,5,5,,,,,,,,
2017-18 SY,2018-03-18 7:35,R_1LAaLE9n5urSqMq,Classroom Teacher,BELTON 124,Hillcrest Steam Academy,4,4,4,5,3,4,4,4,4,4,5,,4,5,5,4,4,4,4,4,3,4,4,3,2
2017-18 SY,2018-03-18 8:12,R_307uDvYUsTCAR2U,Classroom Teacher,BELTON 124,Mill Creek Upper Elementary,3,3,3,3,3,4,4,5,4,3,5,,,,,5,5,4,4,4,4,4,4,4,4
2017-18 SY,2018-03-18 8:58,R_25KjhTe0e9eaygc,Classroom Teacher,CAMERON R-I,Cameron Intermediate School,3,4,4,5,4,3,5,5,5,4,4,,5,5,5,5,5,4,3,4,4,4,4,3,2
2017-18 SY,2018-03-18 12:29,R_2RX5zMp8swX3uOn,Classroom Teacher,FT. ZUMWALT R-II,Progress South Elementary School,4,4,4,4,4,5,4,5,5,4,5,,4,4,5,4,5,5,4,5,5,5,5,,3
2017-18 SY,2018-03-18 12:52,R_8wvAZXZZ8N5tkKB,Special Educator,FARMINGTON R-VII,Jefferson Elementary,3,2,2,3,2,2,5,4,5,2,5,,3,4,4,3,2,3,3,3,3,4,4,4,4
2017-18 SY,2018-03-18 12:57,R_3p9iCu65jEODMjA,Classroom Teacher,FARMINGTON R-VII,Truman Learning Center,4,1,4,5,4,4,4,5,5,4,5,,5,5,5,5,5,4,4,4,4,4,4,4,4
2017-18 SY,2018-03-18 13:14,R_3qdjuM1U8I8jE1u,Classroom Teacher,FT. ZUMWALT R-II,Mount Hope Elementary School,4,4,4,4,4,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-18 13:18,R_VLpwBkqXeBo2Tnz,Other,BELTON 124,Hillcrest Steam Academy,1,3,4,3,4,2,3,5,4,5,5,,3,5,5,5,5,5,5,5,5,4,4,4,3
2017-18 SY,2018-03-18 14:44,R_OMPppa0lE2yCGDn,Special Educator,LINN CO. R-I,Other,1,3,4,4,3,3,1,5,5,4,4,,,,,1,1,4,4,4,4,4,1,4,1
2017-18 SY,2018-03-18 15:21,R_3fTbxnIuDzy3QFl,Classroom Teacher,FT. ZUMWALT R-II,J.L. Mudd Elementary School,3,3,2,4,2,2,4,5,5,3,5,,4,4,4,5,4,4,2,4,5,4,4,4,2
2017-18 SY,2018-03-18 16:13,R_2D1Wi7OcuO2JeUN,Classroom Teacher,FARMINGTON R-VII,Truman Learning Center,5,4,5,5,,,,5,5,3,5,,5,5,5,5,5,4,4,4,4,4,4,5,4
2017-18 SY,2018-03-18 18:22,R_eqvu2HJPQGn2pqh,Classroom Teacher,MCDONALD CO. R-I,Mcdonald County High,3,4,3,5,2,4,5,5,4,2,5,,5,5,5,5,5,4,4,4,3,5,4,4,3
2017-18 SY,2018-03-18 18:47,R_vSO49VESENTl1bb,Classroom Teacher,STRAIN-JAPAN R-XVI,Strain-Japan Elementary,4,4,3,4,3,3,4,4,5,4,4,,4,5,5,4,4,5,4,5,5,5,4,4,4
2017-18 SY,2018-03-18 19:03,R_d0UVhILrQkROM7L,Classroom Teacher,FT. ZUMWALT R-II,Progress South Elementary School,2,3,4,4,5,3,5,5,5,5,5,,2,2,4,3,4,3,4,4,2,4,4,4,3
2017-18 SY,2018-03-18 19:07,R_2ePe57SJXj9wxAb,Classroom Teacher,FT. ZUMWALT R-II,Mount Hope Elementary School,3,3,3,4,4,2,4,5,5,4,5,,5,4,4,5,4,5,5,5,5,5,5,5,4
2017-18 SY,2018-03-18 19:40,R_TiMi4HFDQligin7,Classroom Teacher,FT. ZUMWALT R-II,West Middle School,1,2,2,4,2,1,5,5,5,4,4,,3,5,3,3,2,5,3,4,5,5,3,4,2
2017-18 SY,2018-03-18 19:40,R_3kc5cdcRRZUHV7r,Classroom Teacher,FT. ZUMWALT R-II,West Middle School,2,2,2,4,2,1,5,5,5,4,4,,3,4,2,2,2,4,3,4,5,5,3,4,2
2017-18 SY,2018-03-18 19:42,R_2UXZHtwVLzuCQpf,Classroom Teacher,MCDONALD CO. R-I,Mcdonald County High,4,4,4,4,4,4,4,5,5,5,4,,4,4,4,4,4,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-18 19:44,R_2qgxLIj4fsjXAWn,Special Educator,FT. ZUMWALT R-II,Rock Creek Elementary School,1,3,1,4,2,1,5,5,5,4,4,,5,4,5,5,5,4,3,3,5,4,4,4,3
2017-18 SY,2018-03-18 20:17,R_1kUkcSa0FIS2EDp,Classroom Teacher,FT. ZUMWALT R-II,Lewis And Clark Elementary School,2,3,2,4,3,2,3,4,4,2,3,,4,4,4,3,2,3,2,4,3,4,4,2,4
2017-18 SY,2018-03-18 20:37,R_1hMVJeJzqlZ0aH5,Classroom Teacher,CAMERON R-I,Cameron Intermediate School,3,4,3,4,2,3,2,4,4,2,3,,,,,4,4,5,5,4,4,4,3,,
2017-18 SY,2018-03-18 21:01,R_qEFZd7UaH3Yj23n,Building Administrator,CAMERON R-I,Parkview Elementary,,,,,,,,,,,,,4,4,5,4,5,,,,,,,,
2017-18 SY,2018-03-18 21:10,R_2SoZuFxLj2UwU1F,Classroom Teacher,CAMERON R-I,Parkview Elementary,5,5,4,5,4,5,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,4,5,5
2017-18 SY,2018-03-18 21:28,R_1mjVHXH56aDJsD4,Classroom Teacher,FARMINGTON R-VII,Farmington Middle School,4,4,4,5,3,5,5,5,5,4,5,,4,4,3,3,3,5,5,5,5,4,4,4,4
2017-18 SY,2018-03-18 22:08,R_12aSxI1isegbHtJ,Special Educator,CAMERON R-I,Parkview Elementary,3,4,2,4,2,2,5,5,5,2,5,,3,4,4,4,4,5,5,5,4,3,3,3,4
2017-18 SY,2018-03-18 22:09,R_2Qu51b4BTfjNmcZ,Classroom Teacher,CAMERON R-I,Parkview Elementary,4,4,4,5,3,3,5,5,5,4,5,,5,5,5,4,4,5,5,5,5,5,4,4,4
2017-18 SY,2018-03-18 22:13,R_W82YlpMMOEf9ok1,Special Educator,CAMERON R-I,Parkview Elementary,4,5,4,5,3,4,5,4,5,4,5,,,,,5,5,5,4,5,5,5,3,5,4
2017-18 SY,2018-03-19 4:05,R_231YF6UEZxZVNkJ,Classroom Teacher,CAMERON R-I,Parkview Elementary,4,5,2,3,2,2,5,5,5,4,5,,5,5,5,3,5,4,5,5,4,3,3,3,4
2017-18 SY,2018-03-19 6:03,R_1rDgPDYSxVHmF8A,Special Educator,FARMINGTON R-VII,Jefferson Elementary,2,2,2,3,3,3,5,5,5,2,5,,5,5,5,5,5,5,5,5,5,2,4,2,2
2017-18 SY,2018-03-19 6:16,R_agyylG9KaeQeYoh,Classroom Teacher,FARMINGTON R-VII,Farmington High School,3,2,4,5,3,4,1,4,4,4,5,,3,5,5,4,4,2,3,3,2,2,2,2,2
2017-18 SY,2018-03-19 6:30,R_3mk0tybP1H6svFX,Classroom Teacher,MCDONALD CO. R-I,Southwest City Elementary,1,4,2,4,4,4,4,4,4,3,4,,4,4,4,4,4,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-19 6:50,R_DejhIU02a8trvXz,Classroom Teacher,FARMINGTON R-VII,Farmington High School,2,4,5,5,4,4,1,1,5,3,5,,1,5,1,5,3,1,1,1,5,1,1,1,1
2017-18 SY,2018-03-19 6:53,R_2YtXgca1twCD6Db,Special Educator,MCDONALD CO. R-I,Mcdonald County High,3,3,3,3,3,3,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3
2017-18 SY,2018-03-19 6:54,R_3G9bN3MAdhCxN47,Classroom Teacher,MCDONALD CO. R-I,Southwest City Elementary,1,2,3,4,2,2,4,3,5,5,5,,4,4,3,4,4,5,5,5,4,5,4,4,4
2017-18 SY,2018-03-19 6:57,R_1qVSNQprzc4quwl,Special Educator,MCDONALD CO. R-I,Mcdonald County High,4,4,3,4,3,4,4,4,4,4,4,,4,3,4,4,4,4,4,4,4,4,4,4,4
2017-18 SY,2018-03-19 6:58,R_2CdAuegVlMObKS8,Classroom Teacher,MCDONALD CO. R-I,Pineville Elementary,2,3,1,4,3,1,4,3,5,3,4,,4,4,5,3,4,3,3,3,3,4,3,4,4
2017-18 SY,2018-03-19 7:02,R_3ixLiAgtSGXD6hn,Instructional Coach,CAMERON R-I,Parkview Elementary,,,,,,,,,,,,,4,4,5,4,4,5,5,5,5,5,3,3,3
2017-18 SY,2018-03-19 7:02,R_2pS2yKHM4E1ZKi7,Classroom Teacher,MCDONALD CO. R-I,Mcdonald County High,2,2,2,4,2,2,5,5,4,4,4,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-19 7:04,R_22qYV6MSxKYYlzC,Other,CAMERON R-I,Parkview Elementary,5,4,3,4,4,2,5,5,4,4,5,,,,,5,3,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-19 7:04,R_307XrWHrwMB903P,Classroom Teacher,FARMINGTON R-VII,Farmington High School,4,4,4,5,2,4,5,5,5,5,5,,,,,5,5,4,5,4,4,4,5,4,4
2017-18 SY,2018-03-19 7:09,R_3I5EDJ3H0yICZKh,Classroom Teacher,FARMINGTON R-VII,Farmington High School,5,5,5,5,5,5,5,5,5,5,5,,,,,5,5,5,4,5,5,5,5,5,5
2017-18 SY,2018-03-19 7:16,R_O3vlQ0hlbLMMzNn,Classroom Teacher,CAMERON R-I,Parkview Elementary,2,1,2,4,2,2,5,4,2,2,4,,4,5,5,2,2,4,4,5,4,4,3,4,2
2017-18 SY,2018-03-19 7:22,R_1cUMl79ZywrcITq,Classroom Teacher,MCDONALD CO. R-I,Mcdonald County High,5,4,4,5,4,3,5,5,5,4,5,,5,5,4,5,4,4,5,5,4,5,4,3,4
2017-18 SY,2018-03-19 7:26,R_31z5PpDCxoXkx4k,Classroom Teacher,MCDONALD CO. R-I,Mcdonald County High,4,2,4,5,4,4,5,5,5,5,4,,,,,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-19 7:32,R_Rl6R0B5Hw4NsP5L,Other,FARMINGTON R-VII,Farmington High School,2,2,2,4,2,2,4,5,5,4,5,,,,,5,5,4,4,5,4,4,4,4,3
2017-18 SY,2018-03-19 7:33,R_SBRobJPyjx9WpUd,School Counselor,MCDONALD CO. R-I,Mcdonald County High,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-19 7:56,R_3qsQInFIVT1iO7z,Classroom Teacher,FT. ZUMWALT R-II,Progress South Elementary School,4,4,4,4,4,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
2017-18 SY,2018-03-19 8:02,R_300nMMdpxbqenSP,Classroom Teacher,FARMINGTON R-VII,Farmington High School,2,4,4,5,4,5,5,5,5,5,5,,4,5,5,5,4,4,4,4,4,4,4,4,4
2017-18 SY,2018-03-19 8:04,R_3gSYtiHXbZP2FlA,Classroom Teacher,FARMINGTON R-VII,Farmington High School,4,3,3,4,2,3,4,3,2,3,3,,4,3,4,4,3,4,4,4,3,3,4,3,3
2017-18 SY,2018-03-19 8:04,R_XtdJOiqleGnKWvT,Classroom Teacher,BELTON 124,Belton Middle School/Freshman Center,3,1,3,5,5,4,4,5,5,4,5,,5,5,5,5,4,5,5,5,4,5,4,4,4
2017-18 SY,2018-03-19 8:05,R_6ETWiPrZ60oK5SF,Special Educator,FARMINGTON R-VII,Farmington High School,3,4,3,5,5,5,5,4,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,4
2017-18 SY,2018-03-19 8:14,R_pcPQoo68ay6IIa5,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Kindergarten Center,5,5,4,5,4,4,5,5,5,5,5,,5,5,5,5,5,5,5,5,,5,5,5,5
2017-18 SY,2018-03-19 8:26,R_3MnujkSbz3fsv2p,Classroom Teacher,BELTON 124,Belton Middle School/Freshman Center,2,3,3,4,4,3,4,3,5,5,4,,,,,4,4,5,5,4,5,4,4,5,3
2017-18 SY,2018-03-19 8:28,R_UoNfpTwSrN6RfMJ,Classroom Teacher,FT. ZUMWALT R-II,Mid Rivers Elementary School,2,2,3,5,5,4,5,4,4,2,4,,4,5,5,4,5,5,5,5,5,4,4,4,5
2017-18 SY,2018-03-19 8:29,R_26kZs3WwIoeYPJl,Classroom Teacher,BELTON 124,Belton Middle School/Freshman Center,1,1,1,5,2,1,2,1,1,1,1,,,,,1,1,1,1,1,1,4,1,4,1
2017-18 SY,2018-03-19 8:35,R_3HCgHTDtkz0n26t,Classroom Teacher,POPLAR BLUFF R-I,Poplar Bluff Junior High School,5,5,4,5,3,5,5,5,5,4,5,,5,5,5,5,5,5,5,5,5,5,5,5,5
